Ticket ID,Customer Name,Customer Email,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Description,Ticket Status,Resolution,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating
3152,2710,1618,19,2,0,493,3,15,1840,0,2321,1,3,2634,140,5.0
3155,1271,2024,52,2,27,334,0,7,431,0,147,0,2,236,1956,2.0
3157,2702,14,50,0,1,66,2,11,714,0,1149,1,1,1290,1399,2.0
3158,1514,27,36,1,17,512,3,12,950,0,2580,1,0,2607,2350,5.0
3171,1095,2663,60,1,28,404,4,2,2162,0,441,2,3,1151,1295,5.0
3173,91,2076,52,0,41,558,4,6,2316,0,82,3,2,1386,1911,1.0
3179,709,263,21,2,2,52,4,0,265,0,204,2,3,2452,1849,1.0
3180,1260,2734,50,2,36,168,0,5,1670,0,1190,0,3,1939,2267,2.0
3182,1735,2632,25,2,29,316,4,10,106,0,2619,2,3,647,1440,2.0
3183,1215,1853,55,2,41,88,4,14,2146,0,1220,1,2,1913,137,5.0
3186,280,658,55,0,7,654,1,6,1096,0,2578,1,3,522,1966,2.0
3188,637,859,49,0,33,568,4,0,732,0,88,0,0,47,2258,1.0
3189,64,1666,35,1,13,557,0,14,2632,0,768,3,2,462,298,1.0
3192,1127,2331,44,1,39,186,3,7,65,0,959,2,3,1429,1180,2.0
3195,1981,2577,30,0,36,151,0,1,1824,0,706,0,2,1537,338,1.0
3197,2568,717,62,0,31,254,4,0,960,0,779,0,2,1783,1622,3.0
3198,2481,2543,40,1,35,618,0,2,862,0,2341,1,1,158,1462,2.0
3209,995,2449,58,0,5,63,1,6,2631,0,218,3,2,1176,595,2.0
3210,484,918,40,0,31,581,2,6,2339,0,1490,0,0,675,1682,4.0
3211,846,1124,23,2,11,453,1,14,676,0,154,0,0,1324,715,1.0
3213,406,2091,41,1,3,34,3,14,293,0,910,1,3,31,2454,1.0
3216,884,122,51,1,18,291,0,0,2634,0,2273,2,0,1914,2010,2.0
3223,2496,1813,57,2,1,104,3,9,1340,0,1465,2,1,512,1442,4.0
3226,520,1072,19,0,2,391,2,6,1531,0,2288,0,3,67,1828,4.0
3230,255,1633,59,2,26,488,2,11,2593,0,2574,2,3,1559,2089,2.0
3235,596,2443,51,2,2,279,3,3,2623,0,1853,3,2,1775,220,5.0
3243,976,2747,37,0,10,93,0,8,1954,0,896,0,3,1492,1238,4.0
3244,2336,851,58,0,29,594,0,14,783,0,1018,2,1,1316,1350,1.0
3245,2047,2493,44,2,24,132,0,0,93,0,725,1,2,553,228,4.0
3246,1484,486,18,0,31,354,2,4,166,0,2617,0,0,2322,2445,2.0
3251,489,1758,42,2,32,294,0,9,909,0,527,3,2,396,2161,5.0
3252,1039,1071,29,1,40,544,3,0,237,0,867,3,0,2546,2644,3.0
3256,1871,2283,58,0,11,386,2,1,1714,0,1948,2,0,2650,1392,2.0
3259,391,195,46,2,28,254,1,11,1151,0,1571,0,0,2108,517,2.0
3262,2668,1359,58,0,7,385,1,5,1114,0,452,0,0,1707,474,4.0
3264,39,529,29,0,21,309,2,7,603,0,15,1,2,1382,2399,2.0
3268,238,245,55,1,26,223,3,10,1533,0,299,3,1,1991,1268,2.0
3272,2284,1662,53,0,9,279,0,13,1207,0,1554,2,2,928,86,3.0
3274,2000,683,27,0,19,352,3,2,1213,0,2510,2,2,1850,1713,2.0
3276,1875,1684,58,0,38,158,3,11,679,0,1004,0,0,585,468,4.0
3281,668,151,64,0,30,8,3,12,1651,0,1896,0,3,206,2182,3.0
3285,1529,1280,50,1,14,223,1,11,1418,0,411,1,2,1262,564,1.0
3286,1175,2374,58,0,32,242,1,4,1812,0,2113,1,0,1085,2435,1.0
3290,1457,480,39,2,34,648,4,9,1310,0,729,1,0,583,2595,1.0
3292,1826,661,63,1,16,247,4,0,2662,0,2035,1,1,2409,60,4.0
3293,1948,533,43,0,35,681,1,9,789,0,1775,2,1,2133,2567,5.0
3294,604,2157,34,1,9,179,2,5,1363,0,689,3,3,1015,596,5.0
3298,94,520,63,2,37,50,3,12,1673,0,2329,3,2,480,2652,4.0
3299,2365,1519,55,2,1,617,0,9,2121,0,1951,0,3,1902,2260,4.0
3303,2372,196,66,0,30,22,4,5,1102,0,1507,2,2,559,240,4.0
3304,965,619,60,1,39,432,2,12,1521,0,2077,2,2,2448,1278,3.0
3312,1080,21,36,1,3,644,1,3,1562,0,815,2,2,879,2608,1.0
3314,140,2028,24,0,9,196,2,5,1188,0,1476,1,3,2616,2268,3.0
3316,1559,1262,36,0,15,543,3,13,601,0,1000,3,3,772,628,3.0
3318,79,2223,68,1,27,320,4,14,1885,0,1268,3,1,1410,2298,2.0
3322,370,1182,19,2,37,185,3,12,770,0,807,0,2,1345,2653,3.0
3328,2307,1769,70,0,25,322,2,3,530,0,1385,0,3,311,2643,5.0
3330,789,1854,19,2,40,111,4,2,1930,0,2176,2,1,719,324,3.0
3335,1245,1803,42,0,7,252,2,2,903,0,503,2,0,713,1739,4.0
3336,2688,2190,52,2,8,10,3,13,2254,0,444,3,1,509,57,1.0
3337,2323,2095,23,2,0,279,4,13,2226,0,753,2,1,106,1564,4.0
3339,2157,2563,31,0,3,76,2,11,1912,0,581,3,3,435,249,4.0
3341,103,1190,40,1,3,585,0,0,280,0,638,1,3,267,1298,3.0
3347,246,1704,65,1,5,418,3,7,1053,0,2363,0,3,2058,1687,3.0
3349,1344,2314,65,2,39,180,2,12,1892,0,1773,3,3,2355,1052,3.0
3351,275,1092,18,1,12,316,3,1,2179,0,2742,0,1,1132,2467,5.0
3353,1223,1277,65,1,4,165,2,10,1472,0,2187,1,0,1795,120,4.0
3356,2262,265,52,0,32,360,3,1,404,0,200,2,3,726,59,1.0
3360,634,391,35,0,2,662,4,14,726,0,536,3,1,1733,1837,3.0
3362,627,970,62,2,31,166,3,12,190,0,2705,1,0,2585,1169,5.0
3363,2436,1248,26,1,25,143,3,6,1017,0,1436,1,2,820,2606,1.0
3366,2579,1732,55,1,13,113,1,12,618,0,2214,0,2,1603,1819,1.0
3370,2158,998,57,2,30,680,0,13,1875,0,1473,2,0,207,1772,2.0
3371,2670,2324,34,0,27,275,1,3,755,0,42,2,3,495,2111,2.0
3375,691,1044,47,2,2,397,4,0,2347,0,2411,0,3,1142,2561,1.0
3377,1705,907,48,0,20,106,4,3,1716,0,1764,2,3,467,2520,1.0
3379,2018,1824,27,1,36,610,2,11,332,0,403,1,2,1758,2137,3.0
3380,2286,1977,35,2,35,699,3,4,1558,0,84,3,2,2015,2574,4.0
3382,788,1952,65,1,28,402,1,2,758,0,398,0,1,1473,2368,1.0
3383,357,1787,57,2,0,296,1,14,1946,0,859,3,0,2532,2477,1.0
3385,1991,2591,23,0,11,388,0,15,461,0,637,3,0,1106,1851,4.0
3388,2275,714,62,1,15,150,3,6,510,0,2720,0,0,1407,131,4.0
3390,2395,514,53,2,2,210,4,2,1843,0,1273,0,1,992,1205,4.0
3391,1273,1130,57,1,3,339,0,10,1129,0,1751,3,2,144,2265,2.0
3393,1166,1675,56,2,8,13,3,13,1773,0,215,3,0,974,926,4.0
3396,196,522,65,0,12,487,1,4,988,0,30,1,3,588,726,1.0
3398,2643,1846,49,1,22,485,1,4,2246,0,2450,0,2,500,2284,2.0
3399,2693,405,60,0,18,335,2,12,1471,0,2110,2,3,2301,1633,3.0
3400,2564,1356,53,2,30,545,3,3,386,0,247,0,1,1074,1374,1.0
3405,2113,1781,24,2,38,588,3,5,115,0,895,1,2,1760,488,1.0
3408,2118,2741,60,0,5,579,3,13,1025,0,2335,3,1,2567,2612,2.0
3413,372,2188,65,1,32,481,0,10,2036,0,47,3,0,95,1161,3.0
3418,1167,789,33,1,22,82,3,8,98,0,2444,1,1,1736,1567,5.0
3421,1042,1334,33,0,4,351,4,13,2160,0,1903,3,1,178,2302,4.0
3424,1074,2255,54,1,16,495,1,7,297,0,2468,1,3,193,2323,5.0
3426,2028,2131,49,2,21,193,3,10,369,0,1295,1,0,2613,685,5.0
3427,539,1834,42,1,16,613,1,14,1154,0,2645,3,2,990,275,3.0
3433,1880,2110,21,1,7,55,1,3,51,0,203,0,3,2065,1133,4.0
3440,1475,1982,33,1,19,638,2,13,204,0,636,0,2,1122,1357,1.0
3444,2194,2696,42,0,37,598,2,1,2395,0,891,3,2,1466,111,5.0
3447,2298,2027,69,2,38,516,2,10,1843,0,1812,1,1,817,2050,3.0
3460,2651,1906,20,0,3,483,2,1,771,0,1451,1,0,2155,1886,4.0
3461,1741,632,39,1,19,238,4,13,719,0,396,3,3,185,422,5.0
3467,571,2616,18,0,16,540,3,5,2200,0,1752,2,3,1854,1213,4.0
3471,606,1239,32,0,9,142,0,7,62,0,1352,0,0,2198,823,3.0
3474,828,1972,54,2,35,82,2,11,1071,0,2231,0,0,2638,2404,5.0
3477,1953,328,32,0,3,432,0,3,581,0,1480,2,1,61,1464,3.0
3478,997,2121,34,2,31,349,3,9,2666,0,2374,0,2,1614,1363,5.0
3479,1490,2398,33,1,32,520,3,15,613,0,1646,0,3,1168,2584,5.0
3480,166,29,21,2,9,253,1,1,1329,0,1491,3,3,2377,169,1.0
3484,1600,1660,37,1,14,351,4,5,1843,0,678,1,3,864,1808,5.0
3490,2600,817,33,2,7,60,4,11,953,0,2132,3,3,2247,40,2.0
3506,2097,902,69,1,6,247,0,9,257,0,953,0,0,2615,723,2.0
3511,630,1955,29,1,26,214,1,5,314,0,472,2,3,1800,118,5.0
3513,377,2072,61,2,12,25,4,4,2498,0,694,1,3,1822,617,1.0
3514,234,1414,61,0,3,507,4,10,2618,0,1996,2,2,2044,2224,1.0
3519,1336,685,58,2,7,475,4,9,1846,0,2750,0,2,1604,2191,2.0
3520,1386,1394,50,1,5,326,0,11,985,0,941,0,0,835,1216,5.0
3523,1137,2193,63,1,17,520,4,3,1303,0,1016,2,1,528,197,2.0
3524,1008,638,23,1,18,122,2,8,1770,0,2338,0,1,1474,805,5.0
3525,429,1105,21,1,12,20,1,7,1767,0,1902,1,3,1361,2044,4.0
3527,676,2469,36,2,24,497,4,3,2522,0,1578,1,3,226,353,5.0
3528,1234,865,68,2,8,574,2,1,2596,0,742,0,1,2608,1413,2.0
3532,108,1148,21,1,7,370,0,12,1084,0,206,2,2,2141,983,1.0
3534,2277,1646,39,1,10,395,0,11,995,0,2456,1,2,844,1550,1.0
3539,1673,466,44,0,29,552,0,12,2612,0,1546,2,0,304,1131,3.0
3541,2152,2701,54,0,37,28,2,0,2268,0,2414,2,1,887,2241,5.0
3542,956,2501,65,2,18,483,1,11,656,0,217,0,1,2649,2402,3.0
3545,1152,174,34,1,7,347,1,2,668,0,1047,2,3,2051,366,4.0
3546,1611,1030,27,1,0,691,2,15,1255,0,1511,3,3,1330,113,3.0
3549,1041,2296,40,0,33,690,3,10,312,0,9,2,2,1091,1999,4.0
3552,559,244,43,1,3,145,4,2,2183,0,1692,0,0,2268,2119,1.0
3554,998,837,26,2,20,535,1,1,147,0,1246,2,0,532,1384,5.0
3559,1568,284,60,1,37,96,2,14,2563,0,1668,0,3,1268,1690,1.0
3561,1564,168,20,1,28,30,1,13,2017,0,2324,1,3,885,1104,5.0
3564,498,559,22,0,7,595,4,11,2481,0,911,1,0,1837,1897,1.0
3569,958,2222,59,0,34,114,2,8,1663,0,1782,3,3,1036,2184,3.0
3572,2003,1875,54,0,16,239,0,4,359,0,328,2,1,2434,2287,2.0
3576,603,271,38,1,38,207,3,12,253,0,1781,2,1,28,2157,5.0
3577,1732,1422,33,2,25,696,3,15,1390,0,2498,3,1,1395,588,4.0
3579,1558,511,30,2,25,195,1,9,180,0,2753,0,2,49,1585,4.0
3580,521,1366,55,0,8,373,3,2,1964,0,2323,0,0,1032,1224,3.0
3582,1541,254,67,1,19,118,4,10,1404,0,2746,2,0,2514,1285,5.0
3583,1168,1382,18,0,27,692,4,14,1248,0,1583,1,1,2174,2365,4.0
3585,2628,230,61,0,34,184,0,14,1884,0,1072,0,2,1325,290,2.0
3587,774,416,41,2,40,295,1,15,1906,0,52,3,0,540,483,5.0
3590,191,1709,37,0,1,430,3,0,575,0,2081,2,1,2334,2349,2.0
3592,1984,2649,62,2,21,307,3,9,1905,0,243,2,2,1532,2474,2.0
3595,861,843,59,2,17,391,0,11,2394,0,849,2,2,2660,110,5.0
3599,1436,1843,55,0,4,46,1,13,945,0,2499,1,2,1303,329,5.0
3601,229,828,60,1,0,433,4,13,1015,0,489,0,0,2072,1609,5.0
3605,576,1401,36,1,25,174,4,2,880,0,2197,0,3,2317,2456,3.0
3610,1744,2730,48,1,33,252,0,11,445,0,1113,1,3,2194,1452,2.0
3618,1547,1889,48,2,10,597,1,1,1647,0,801,2,1,1379,609,1.0
3622,2667,1835,46,1,38,440,4,13,1,0,1342,1,2,2118,1299,3.0
3624,2106,1331,44,1,41,263,1,8,815,0,1148,3,0,2471,1701,3.0
3628,991,1845,44,2,20,531,3,0,2637,0,1819,1,0,908,1743,5.0
3635,188,110,26,2,13,663,2,4,2657,0,1354,0,1,1411,2234,3.0
3637,533,1759,44,2,19,28,0,14,968,0,803,2,1,1326,1533,1.0
3646,879,572,22,1,15,75,2,9,125,0,97,2,3,1171,1510,3.0
3649,136,908,65,1,33,117,1,10,2510,0,2310,1,0,751,1489,3.0
3650,364,660,38,1,39,329,1,7,502,0,1112,3,0,862,1043,5.0
3652,719,2718,22,0,25,344,3,5,2169,0,2221,2,1,1841,410,2.0
3653,2646,1506,18,1,32,503,2,3,1904,0,2106,3,2,591,1254,5.0
3655,42,1355,26,1,13,685,0,4,1059,0,2112,3,0,255,2313,3.0
3657,1515,1022,69,2,14,389,4,3,992,0,118,1,0,1751,1812,3.0
3658,2512,2599,53,0,6,473,2,11,224,0,1407,2,2,214,79,1.0
3668,482,182,38,1,12,557,2,8,1023,0,1884,0,3,2350,2607,3.0
3669,1047,1631,63,0,40,556,3,4,1453,0,98,2,3,684,2578,2.0
3673,689,4,18,0,18,690,0,0,1083,0,45,0,2,1094,2092,5.0
3674,795,106,49,1,23,189,3,1,1007,0,1997,0,1,2008,1765,4.0
3675,2597,1369,34,2,1,700,3,1,2009,0,1399,1,3,52,1191,3.0
3676,371,1463,30,2,2,469,1,4,328,0,2522,3,3,2363,2195,4.0
3681,626,847,20,2,6,219,4,13,1542,0,1263,0,1,2109,2334,1.0
3682,2115,609,36,2,24,197,0,5,630,0,1767,0,2,287,1945,4.0
3693,1229,233,43,2,10,337,2,3,1979,0,1048,2,1,1869,759,3.0
3695,507,2685,21,0,30,2,2,1,2189,0,1418,0,0,2653,1166,5.0
3698,2341,364,70,0,3,661,4,9,2647,0,989,3,3,1584,2588,2.0
3701,2092,277,47,1,31,175,2,0,2564,0,2274,1,1,1471,453,5.0
3702,1431,240,59,2,7,258,4,12,133,0,1212,0,2,1286,487,5.0
3708,1401,2371,19,2,18,469,1,0,2005,0,1055,2,0,2633,1506,3.0
3710,2596,2568,48,1,1,641,1,2,46,0,113,3,1,1835,2159,3.0
3720,1843,1768,56,1,15,642,1,8,2370,0,390,0,2,549,1146,3.0
3722,2004,1443,53,2,24,675,2,15,1685,0,2250,3,1,46,2017,4.0
3727,1927,1755,58,0,26,308,4,9,1566,0,149,3,1,383,544,3.0
3728,870,169,49,0,13,622,0,0,1529,0,628,3,0,783,666,3.0
3732,169,1261,69,1,32,163,0,0,829,0,1747,0,3,335,2615,3.0
3739,356,2382,67,0,21,226,2,1,2571,0,1575,2,1,2520,2530,1.0
3744,400,1643,35,0,14,528,3,6,2001,0,2526,2,0,2300,886,3.0
3745,1,2619,70,2,12,254,1,11,2597,0,1010,2,2,2135,991,3.0
3748,2521,2032,67,2,24,247,2,11,1631,0,1463,1,2,202,2407,2.0
3750,514,2354,67,2,1,697,1,12,2056,0,1655,0,1,2496,1878,5.0
3751,2599,835,24,0,28,321,0,8,805,0,1085,0,3,1362,46,1.0
3760,1112,549,29,2,2,330,0,11,2556,0,2222,0,1,474,1002,4.0
3763,1136,2529,53,0,41,198,4,3,1006,0,198,1,2,1389,1465,1.0
3766,2526,1075,69,1,41,629,0,2,95,0,1754,3,3,745,2564,2.0
3770,1238,1782,67,0,35,253,3,6,2025,0,1422,1,0,1138,2414,3.0
3771,768,1540,40,0,33,682,4,13,793,0,460,1,1,478,969,2.0
3773,1806,2487,46,1,37,50,0,4,2260,0,570,1,0,2668,1662,5.0
3774,1001,2420,67,0,23,371,2,13,1344,0,548,3,3,2467,2247,2.0
3782,1990,1898,18,0,17,198,0,11,1732,0,2233,3,1,1297,710,3.0
3787,741,898,58,2,14,52,2,1,584,0,1538,3,3,2075,389,2.0
3789,794,1720,64,0,1,202,1,2,782,0,371,3,0,2507,100,4.0
3790,1874,2706,54,1,29,69,2,1,863,0,29,2,0,2186,2068,2.0
3791,2378,786,69,1,27,359,1,4,1683,0,1635,0,1,498,1770,4.0
3793,764,796,55,0,39,470,3,8,957,0,2170,1,3,2039,1188,3.0
3795,1866,630,24,1,12,485,2,12,1107,0,158,2,2,486,1017,1.0
3796,430,2001,59,2,3,196,0,13,984,0,1893,3,0,872,2397,1.0
3799,2433,1558,34,0,31,143,1,12,1682,0,2632,2,0,147,1050,2.0
3800,2490,1635,18,2,17,369,2,5,463,0,2151,1,1,2332,1071,4.0
3806,110,1751,19,2,3,111,0,7,852,0,375,2,3,1580,661,1.0
3811,2244,1478,66,0,28,547,2,2,1543,0,265,0,3,2440,1202,1.0
3816,2294,339,58,0,4,587,2,4,1847,0,1100,1,0,1680,490,1.0
3820,696,242,52,2,16,280,0,4,647,0,853,1,2,986,794,2.0
3822,591,1536,18,2,20,233,1,7,971,0,1940,2,0,2211,2625,3.0
3825,1252,222,31,2,2,582,4,1,1693,0,535,2,2,2403,960,2.0
3827,2575,1507,32,0,3,10,0,11,1335,0,497,0,0,393,2113,3.0
3828,2256,1168,62,0,22,416,3,5,1529,0,998,1,2,1360,206,3.0
3830,1014,1668,35,1,6,92,0,11,1636,0,1249,1,1,248,1730,5.0
3831,2140,50,63,1,29,446,0,5,276,0,2301,2,0,871,1711,5.0
3833,1235,2239,59,0,15,670,1,0,1304,0,770,3,0,2441,1529,2.0
3834,1017,1127,43,2,20,16,2,5,491,0,421,0,2,780,1566,1.0
3835,1355,1871,27,0,28,337,3,11,2531,0,116,2,2,1383,1457,3.0
3837,1448,1608,23,1,4,360,3,14,2297,0,2211,3,1,2232,241,2.0
3844,1048,475,55,2,9,237,2,10,160,0,499,0,2,639,2146,3.0
3845,312,2727,32,1,31,650,1,10,2198,0,1842,3,1,1021,2079,3.0
3848,2648,1928,31,0,18,166,4,6,916,0,1581,0,1,1842,385,3.0
3852,325,1126,40,1,9,708,3,8,948,0,266,1,1,228,1130,4.0
3854,2707,385,41,1,13,262,2,14,4,0,2412,2,0,289,632,2.0
3859,466,438,67,2,0,284,1,7,952,0,1362,3,1,894,1083,3.0
3860,23,17,46,2,19,110,3,14,1163,0,1409,1,1,2261,499,2.0
3861,1657,199,65,1,38,519,2,2,1528,0,63,0,3,904,148,2.0
3863,2669,941,34,2,28,498,3,10,456,0,1393,0,2,1821,1249,2.0
3864,2191,1094,18,0,15,544,4,6,2419,0,560,2,3,687,1516,2.0
3867,1620,1901,33,1,20,255,1,10,1723,0,1931,2,3,1882,1658,2.0
3868,790,1592,44,0,36,181,0,13,2015,0,1908,3,2,1213,1484,4.0
3871,335,1202,51,2,36,55,0,9,1343,0,2200,0,0,1931,878,5.0
3873,1683,2069,36,2,3,651,0,12,1652,0,2679,3,1,2052,2076,2.0
3875,2349,1096,70,0,34,105,0,3,1745,0,392,2,1,1186,558,4.0
3877,1268,1744,53,0,9,261,2,3,1680,0,624,0,1,897,1979,1.0
3882,1425,487,49,0,12,1,3,4,772,0,1166,1,0,1368,806,5.0
3888,754,447,62,1,23,28,3,6,2002,0,639,2,1,1990,1402,2.0
3889,1339,1681,69,0,12,235,2,6,1155,0,1231,0,2,358,2034,4.0
3890,1170,830,25,2,25,17,0,4,275,0,2225,3,1,2088,2659,1.0
3892,1191,623,43,0,27,229,3,15,1951,0,1449,3,1,43,319,1.0
3894,453,697,68,1,36,660,3,12,1662,0,567,0,1,1450,1465,4.0
3896,2398,2564,49,2,30,579,2,2,2589,0,370,1,1,958,52,4.0
3898,2350,1460,63,2,4,157,4,11,1238,0,2405,3,3,1277,640,1.0
3904,898,2578,70,0,8,686,4,4,2012,0,1631,0,1,1504,1265,1.0
3906,1198,1734,39,0,9,374,2,2,393,0,2051,0,1,2127,418,4.0
3907,682,838,68,2,20,30,4,11,1515,0,475,0,3,1229,2151,5.0
3909,235,2476,61,1,18,427,4,3,745,0,518,1,3,378,972,1.0
3910,435,1273,59,1,29,592,3,7,1235,0,2340,1,3,2599,2328,1.0
3911,1500,1125,18,1,37,397,0,14,2656,0,2731,0,0,718,221,5.0
3913,11,1632,60,0,2,29,2,11,643,0,174,1,1,2201,2420,5.0
3914,2538,2302,36,0,16,445,4,8,17,0,505,1,3,302,1121,3.0
3917,2623,1097,65,2,34,208,4,14,1501,0,2385,0,1,733,1746,4.0
3918,227,101,18,1,14,40,3,7,2085,0,334,3,0,1346,435,1.0
3920,1040,595,48,1,29,262,0,2,1734,0,1704,3,2,1989,772,3.0
3927,854,578,20,2,28,223,4,10,2218,0,305,0,3,746,1420,3.0
3932,106,333,60,1,3,580,4,5,1111,0,235,1,2,907,1361,5.0
3938,2684,376,41,2,20,270,2,14,2587,0,1576,3,0,1699,893,2.0
3940,1859,673,50,2,39,155,3,12,1496,0,1878,0,0,1242,1655,4.0
3942,134,2271,59,1,36,458,4,6,2301,0,1551,1,1,896,1712,4.0
3944,87,445,65,1,39,73,3,8,773,0,1063,1,3,578,2544,4.0
3945,2292,1218,41,1,18,141,1,1,1994,0,1932,0,3,2673,552,5.0
3946,1011,901,44,1,1,85,2,5,1659,0,2150,1,2,479,1950,3.0
3947,2002,756,54,0,38,508,0,11,1222,0,2228,1,3,831,1171,5.0
3949,147,1487,20,0,11,559,3,15,517,0,2675,1,1,2004,882,4.0
3951,2694,149,52,2,10,383,4,6,2469,0,319,3,2,1158,1991,4.0
3955,2233,1748,58,1,39,603,3,9,840,0,355,1,3,241,479,2.0
3958,555,2187,44,1,18,323,3,10,1793,0,2601,1,1,1359,524,1.0
3961,990,362,61,1,26,598,1,5,1894,0,2258,0,3,1651,2605,2.0
3966,1184,2101,46,2,5,454,3,9,2615,0,2622,1,2,53,300,5.0
3967,674,235,55,1,24,182,3,11,123,0,789,0,2,64,1583,2.0
3968,1206,1214,56,2,29,364,2,13,398,0,2740,3,0,742,555,3.0
3969,960,2667,56,0,19,286,4,8,30,0,395,3,1,1632,1530,2.0
3970,119,2155,44,0,27,245,1,3,284,0,2261,0,0,1608,2230,1.0
3976,2706,1087,45,2,1,287,0,11,1527,0,2616,3,3,1743,1258,2.0
3977,1380,1012,45,2,13,670,3,12,2648,0,2062,3,2,1478,1728,2.0
3980,1915,1492,27,1,25,128,3,13,2417,0,774,1,3,982,365,3.0
3981,609,177,44,2,39,699,1,6,1274,0,735,1,0,227,2305,3.0
3985,1912,1063,57,1,14,586,2,14,2046,0,1441,0,1,782,2029,4.0
3988,2142,945,25,0,16,554,3,2,1747,0,1256,0,3,1084,883,5.0
3992,602,1962,45,1,26,567,0,12,258,0,1448,2,3,1003,167,1.0
3993,1722,1501,42,1,20,6,4,8,357,0,148,0,2,2089,233,1.0
3996,1585,836,33,1,16,496,0,5,2438,0,813,0,0,2513,1686,4.0
3997,752,1789,43,0,20,555,2,4,475,0,1544,0,0,1244,2425,5.0
3999,342,2535,45,2,9,598,1,4,479,0,210,1,0,2485,56,5.0
4001,2129,956,56,0,2,483,3,3,1774,0,1317,3,0,1548,663,4.0
4003,1775,1653,39,2,15,684,3,12,1537,0,2586,3,2,379,1372,5.0
4005,2278,618,29,0,36,28,4,12,2381,0,2745,0,1,1878,236,2.0
4006,1374,1400,55,0,5,557,2,4,1422,0,2005,2,2,2569,2186,3.0
4012,1816,34,18,2,41,418,0,9,396,0,871,1,2,815,992,1.0
4014,2202,974,58,2,4,601,1,0,857,0,1370,0,0,1498,70,2.0
4015,120,1119,21,1,5,537,4,4,2575,0,1953,3,1,1596,824,5.0
4017,2288,637,36,2,41,393,0,2,2225,0,2427,2,0,493,1373,3.0
4020,1870,316,67,1,33,211,2,12,2614,0,133,1,3,1958,2636,3.0
4023,1665,1205,44,2,39,491,1,15,2280,0,1255,0,0,1671,934,4.0
4025,2017,1510,64,1,4,685,1,3,978,0,1104,2,2,90,1132,5.0
4033,859,1253,30,2,25,558,2,14,90,0,2540,1,3,2517,1734,2.0
4036,2279,2369,61,1,23,59,4,9,990,0,2298,3,1,1613,147,5.0
4039,1028,51,63,1,22,276,4,8,585,0,889,1,2,2465,865,3.0
4040,940,2477,64,2,30,39,4,8,139,0,679,3,3,1014,1245,1.0
4042,1845,1623,51,0,10,350,4,0,849,0,2272,0,2,1978,2075,5.0
4043,833,1461,47,0,5,28,0,6,1965,0,2698,1,2,2253,2518,2.0
4044,763,202,61,2,5,589,4,10,2621,0,241,0,0,1567,2423,5.0
4048,1810,527,19,2,9,363,4,7,174,0,453,0,0,413,543,4.0
4049,1350,2506,35,0,29,366,4,15,1552,0,2369,3,3,2024,1703,1.0
4059,293,396,27,1,29,420,0,0,154,0,1321,3,1,1898,2392,4.0
4061,1849,2218,59,1,14,391,0,13,1537,0,1705,2,2,2462,1636,2.0
4062,458,1153,56,0,13,61,0,10,695,0,1622,2,0,2203,1608,5.0
4064,1033,278,38,2,7,713,2,12,1509,0,2000,1,0,1133,2212,2.0
4065,2357,2284,61,0,20,495,1,5,412,0,391,1,0,1024,670,2.0
4067,941,2533,20,0,10,20,2,11,157,0,1129,1,2,1757,2360,5.0
4069,1280,767,47,2,27,518,1,0,1614,0,1065,2,3,1499,2372,5.0
4070,1337,1626,34,1,32,94,2,13,818,0,2269,0,1,1445,560,1.0
4075,1973,143,70,1,32,309,2,1,1156,0,2661,1,1,2137,2560,4.0
4078,2654,274,53,2,2,351,0,11,78,0,402,0,1,1790,515,2.0
4080,913,1574,22,2,37,660,1,8,487,0,2685,1,3,394,432,2.0
4081,579,1603,47,1,36,659,0,9,23,0,1245,1,0,1844,638,3.0
4090,698,1518,53,1,5,45,1,12,2302,0,1437,0,2,829,1451,2.0
4092,736,1568,54,0,14,654,1,3,1655,0,295,1,2,1384,1595,5.0
4103,2370,744,24,0,16,342,3,3,2132,0,2241,0,3,108,1621,5.0
4111,69,2163,60,1,37,152,2,8,1136,0,1228,0,1,729,55,4.0
4112,1287,1123,56,2,8,586,2,3,1125,0,1453,2,3,1529,680,1.0
4120,1885,1534,41,1,38,47,2,5,2235,0,1694,1,2,2046,62,5.0
4121,2364,625,26,2,33,13,1,10,1640,0,342,1,3,171,1876,4.0
4123,1510,721,51,2,23,674,3,14,1538,0,2651,1,1,490,516,2.0
4124,1513,250,46,2,39,578,1,10,1864,0,276,0,0,237,1839,4.0
4127,2222,2221,56,2,36,198,0,7,513,0,2587,3,3,1872,53,3.0
4129,1553,2421,38,0,23,509,1,6,2044,0,1620,2,2,774,1354,2.0
4131,2506,102,70,2,33,172,1,3,791,0,613,0,0,2087,276,3.0
4132,561,1151,41,2,38,704,1,2,662,0,244,3,1,987,99,4.0
4134,1691,888,24,0,11,119,1,11,1183,0,1833,1,0,1860,2177,4.0
4135,409,1113,59,2,40,207,4,11,1153,0,1624,1,2,1824,2656,4.0
4137,1980,951,57,0,25,104,0,8,2335,0,2271,1,0,2129,582,5.0
4146,541,1542,48,2,28,479,4,1,1491,0,364,0,2,535,2036,1.0
4148,1027,1584,40,1,0,656,2,15,696,0,41,3,2,1288,930,1.0
4149,1028,389,61,0,27,452,0,14,2048,0,2066,0,3,1022,963,2.0
